Channel,Rank,Bank,Row,AvgOpenDuration,OpenCount,AvgReopenInterval,TotalRefreshes,AvgRefreshesBetweenReopens
0,1,3,8006,3.30039e+06,2,3.30043e+06,2571,1285.5
0,1,3,8510,2.41011e+06,2,2.41014e+06,2571,1285.5
0,1,3,8797,2.09519e+06,10,2.60011e+06,2571,257.1
0,1,3,9566,1.0902e+06,11,1.3943e+06,2571,233.727
0,1,3,9662,4.0767e+06,4,4.0768e+06,2571,642.75
0,1,3,9955,101681,17,671134,2571,151.235
0,1,3,9957,69457.5,38,688055,2571,67.6579
0,1,3,9958,34085.5,40,604257,2571,64.275
0,1,3,10281,49647.4,18,901697,2571,142.833
0,1,3,10282,2774.32,22,373680,2571,116.864
0,1,3,11207,1.30578e+06,8,1.4939e+06,2571,321.375
0,1,3,11559,995314,8,1.15555e+06,2571,321.375
0,1,3,11783,1.07001e+06,7,1.07177e+06,2571,367.286
0,1,3,13194,2.55735e+06,6,2.55741e+06,2571,428.5
0,1,3,13195,2.9702e+06,2,2.97024e+06,2571,1285.5
0,1,3,13258,2.39025e+06,2,2.3907e+06,2571,1285.5
0,1,3,13648,852662,6,1.02638e+06,2571,428.5
0,1,3,14946,225911,9,1.03873e+06,2571,285.667
0,1,3,14953,259060,9,898700,2571,285.667
0,1,3,14957,232716,14,712114,2571,183.643
0,1,3,14961,311123,26,675934,2571,98.8846
0,1,3,14962,80641.7,25,438408,2571,102.84
0,1,3,14967,291188,14,1.27515e+06,2571,183.643
0,1,3,14968,304854,69,431700,2571,37.2609
0,1,3,14977,1.9561e+06,5,1.95874e+06,2571,514.2
0,1,3,14978,1627.12,8,1.14288e+06,2571,321.375
0,1,3,14979,3.00529e+06,2,3.00542e+06,2571,1285.5
0,1,3,14980,1.37836e+06,7,1.49953e+06,2571,367.286
0,1,3,14983,61733.1,35,471119,2571,73.4571
0,1,3,14984,161098,47,785649,2571,54.7021
0,1,3,14988,3.23857e+06,2,3.23861e+06,2571,1285.5
0,1,3,14989,95441.2,145,118832,2571,17.731
0,1,3,14990,1748.71,7,752900,2571,367.286
0,1,3,14994,222824,57,333948,2571,45.1053
0,1,3,14995,519285,31,826326,2571,82.9355
0,1,3,14996,210136,21,1.0559e+06,2571,122.429
0,1,3,14997,233003,30,546380,2571,85.7
0,1,3,14998,657060,10,1.46456e+06,2571,257.1
0,1,3,15004,1111.33,9,1.97687e+06,2571,285.667
0,1,3,15007,98574.3,23,426769,2571,111.783
0,1,3,15009,89145.8,210,155588,2571,12.2429
0,1,3,15019,1.31738e+06,5,4.20535e+06,2571,514.2
0,1,3,15020,26797,556,42467.1,2571,4.6241
0,1,3,15023,228342,45,715033,2571,57.1333
0,1,3,15027,479380,17,1.35683e+06,2571,151.235
0,1,3,15028,713.273,11,1.41815e+06,2571,233.727
0,1,3,15038,3.70093e+06,2,3.70096e+06,2571,1285.5
0,1,3,15049,333539,7,1.01366e+06,2571,367.286
0,1,3,64820,230903,85,449848,2571,30.2471
0,1,3,64822,106.867,15,1.52061e+06,2571,171.4
0,1,3,64824,210805,17,2.28658e+06,2571,151.235
0,1,3,64826,3.25834e+06,8,4.78457e+06,2571,321.375
0,1,3,64829,801164,16,2.39249e+06,2571,160.688
0,1,3,64838,671214,29,1.27181e+06,2571,88.6552
0,1,3,65449,4.50024e+06,2,4.50028e+06,2571,1285.5
0,1,3,66425,220060,93,411837,2571,27.6452
